output,out_n,inputs,cost,sell_unit,sell_channel,revenue,profit_per_craft,margin_pct,profit_per_input_item,crafts_per_hr_per_line,profit_per_hr_per_line,out_daily_ah_units,out_daily_trades,max_profit_per_day_by_volume,ah_single_sell,sell_basis,out_n_tx,stale_order_input
lime_concrete_powder,8,lime_dye x1 @50o + sand x4 @312a + gravel x4 @10o,1340.0,1875.0,ah,15000.0,13660.0,1019.4,1517.78,1000,13660000,40454,655,69075205,4534.0,tx_stack_med,15,STALE-JUN25
acacia_pressure_plate,1,acacia_planks x2 @45o,90.0,3125.0,ah,3125.0,3035.0,3372.2,1517.5,4500,13657500,705,45,2139675,144500.0,tx_stack_med,15,STALE-JUN25
red_nether_bricks,1,nether_brick x2 @469a + nether_wart x2 @52o,1042.0,7109.0,ah,7109.0,6067.0,582.2,1516.75,2250,13650750,59457,941,360725619,5832.0,tx_stack_med,15,STALE-JUN25
ender_eye,1,ender_pearl x1 @55o + blaze_powder x1 @30o,85.0,3109.0,ah,3109.0,3024.0,3557.6,1512.0,4500,13608000,94772,2025,286590528,30000.0,tx_stack_med,15,STALE-JUN25
anvil,1,iron_block x3 @2500o + iron_ingot x4 @170o,8180.0,18750.0,ah,18750.0,10570.0,129.2,1510.0,1286,13590000,34190,9110,361388300,20000.0,tx_stack_med,15,STALE-JUN25
orange_concrete_powder,8,orange_dye x1 @1402a + sand x4 @312a + gravel x4 @10o,2692.1,2031.0,ah,16248.0,13556.0,503.6,1506.22,1000,13555950,18088,289,30650003,14457.0,tx_stack_med,15,STALE-JUN25
deepslate_tile_stairs,4,deepslate_tiles x6 @5o,30.0,2266.0,ah,9064.0,9034.0,30113.3,1505.67,1500,13551000,55512,946,125373852,6051.0,tx_stack_med,15,STALE-JUN25
pink_carpet,1,pink_dye x1 @141a + black_carpet x1 @1547a,1687.5,4688.0,ah,4688.0,3000.5,177.8,1500.25,4500,13502250,38904,646,116731452,3159.0,tx_stack_med,15,
iron_bars,16,iron_ingot x6 @170o,1020.0,625.0,ah,10000.0,8980.0,880.4,1496.67,1500,13470000,181866,2922,102072292,711.0,tx_stack_med,15,STALE-JUN25
fire_charge,3,gunpowder x1 @47o + blaze_powder x1 @30o + coal x1 @200o,277.0,1563.0,ah,4689.0,4412.0,1592.8,1470.67,3000,13236000,19186,761,28216211,50000.0,tx_stack_med,15,STALE-JUN25
crimson_hyphae,3,crimson_stem x4 @2047a,8187.6,4688.0,ah,14064.0,5876.4,71.8,1469.11,2250,13221990,17585,284,34445732,10738.0,tx_stack_med,15,
oak_slab,6,oak_planks x3 @52o,156.0,734.0,ah,4404.0,4248.0,2723.1,1416.0,3000,12744000,98000,1613,69384000,9000.0,tx_stack_med,15,STALE-JUN25
bowl,4,mangrove_planks x3 @1717a,5151.0,2344.0,ah,9376.0,4225.0,82.0,1408.33,3000,12675000,5560,172,5872750,1000.0,tx_stack_med,15,
black_wool,1,black_dye x1 @90o + blue_wool x1 @70o,160.0,2969.0,ah,2969.0,2809.0,1755.6,1404.5,4500,12640500,183946,3041,516704314,1721.0,tx_stack_med,15,STALE-JUN25
light_blue_stained_glass_pane,8,glass_pane x8 @609a + light_blue_dye x1 @1247a,6119.0,2344.0,ah,18752.0,12633.0,206.5,1403.67,1000,12633000,14337,236,22639915,5472.0,tx_stack_med,15,
quartz_stairs,4,quartz_block x6 @1100o,6600.0,3750.0,ah,15000.0,8400.0,127.3,1400.0,1500,12600000,112652,1946,236569200,7936.0,tx_stack_med,15,STALE-JUN25
heavy_weighted_pressure_plate,1,iron_ingot x2 @170o,340.0,3125.0,ah,3125.0,2785.0,819.1,1392.5,4500,12532500,24979,856,69566515,98989.0,tx_stack_med,15,STALE-JUN25
brown_dye,1,cocoa_beans x1 @26o,26.0,1406.0,ah,1406.0,1380.0,5307.7,1380.0,9000,12420000,59100,1023,81558000,1456.0,tx_stack_med,15,STALE-JUN25
light_gray_bed,1,light_gray_wool x3 @1875a + warped_planks x3 @2049a,11772.2,19900.0,ah,19900.0,8127.8,69.0,1354.64,1500,12191775,141,141,1146027,19900.0,tx_med,15,
glass_pane,16,glass x6 @280o,1680.0,609.0,ah,9744.0,8064.0,480.0,1344.0,1500,12096000,218992,3552,110371968,1046.0,tx_stack_med,15,STALE-JUN25
polished_granite_slab,6,polished_granite x3 @1000a,3000.0,1172.0,ah,7032.0,4032.0,134.4,1344.0,3000,12096000,3208,53,2155776,2652.0,tx_stack_med,15,
waxed_copper_block,1,copper_block x1 @642o + honeycomb x1 @100o,742.0,3398.0,ah,3398.0,2656.0,358.0,1328.0,4500,11952000,29434,601,78176704,7000.0,tx_stack_med,15,STALE-JUN25
blue_carpet,1,blue_dye x1 @766a + black_carpet x1 @1547a,2312.5,4966.0,ah,4966.0,2653.5,114.7,1326.75,4500,11940750,47303,767,125518510,3646.0,tx_stack_med,15,
stripped_oak_wood,3,stripped_oak_log x4 @5415a,21661.8,8984.0,ah,26952.0,5290.2,24.4,1322.56,2250,11903040,10666,173,18808567,149686.0,tx_stack_med,15,
blaze_powder,2,blaze_rod x1 @400o,400.0,859.0,ah,1718.0,1318.0,329.5,1318.0,9000,11862000,111079,1883,73201061,697.0,tx_stack_med,15,STALE-JUN25
acacia_trapdoor,2,acacia_planks x6 @45o,270.0,4000.0,ah,8000.0,7730.0,2863.0,1288.33,1500,11595000,4286,397,16565390,4000.0,tx_med,15,STALE-JUN25
mushroom_stew,1,brown_mushroom x1 @10o + red_mushroom x1 @781a + bowl x1 @2344a,3135.2,7000.0,ah,7000.0,3864.8,123.3,1288.25,3000,11594250,682,682,2635760,7000.0,tx_med,15,STALE-JUN25
cobblestone_stairs,4,cobblestone x6 @131a,788.2,2109.0,ah,8436.0,7647.8,970.3,1274.64,1500,11471760,133875,2114,255963645,450.0,tx_stack_med,15,
lime_stained_glass,8,glass x8 @280o + lime_dye x1 @50o,2290.0,1719.0,ah,13752.0,11462.0,500.5,1273.56,1000,11462000,145539,2330,208521002,2703.0,tx_stack_med,15,STALE-JUN25
bone_meal,3,bone x1 @137o,137.0,469.0,ah,1407.0,1270.0,927.0,1270.0,9000,11430000,1443928,23437,611262853,34100.0,tx_stack_med,15,
gray_carpet,1,gray_dye x1 @3538a + black_carpet x1 @1547a,5084.6,7591.0,ah,7591.0,2506.4,49.3,1253.2,4500,11278800,41360,679,103664704,4778.0,tx_stack_med,15,
bamboo_slab,6,bamboo_planks x3 @469a,1407.0,859.0,ah,5154.0,3747.0,266.3,1249.0,3000,11241000,0,0,0,,tx_stack_med,15,
end_stone_brick_slab,6,end_stone_bricks x3 @313a,939.0,781.0,ah,4686.0,3747.0,399.0,1249.0,3000,11241000,4159,70,2597296,2537.0,tx_stack_med,15,
prismarine,1,prismarine_shard x4 @23o,92.0,5078.0,ah,5078.0,4986.0,5419.6,1246.5,2250,11218500,78812,1349,392956632,2951.0,tx_stack_med,15,STALE-JUN25
blackstone_stairs,4,blackstone x6 @850o,5100.0,3125.0,ah,12500.0,7400.0,145.1,1233.33,1500,11100000,46158,847,85392300,5309.0,tx_stack_med,15,
waxed_copper_bulb,1,copper_bulb x1 @250o + honeycomb x1 @100o,350.0,2813.0,ah,2813.0,2463.0,703.7,1231.5,4500,11083500,16910,877,41649330,70000.0,tx_stack_med,15,STALE-JUN25
black_concrete_powder,8,black_dye x1 @90o + sand x4 @312a + gravel x4 @10o,1380.0,1555.0,ah,12440.0,11060.0,801.4,1228.89,1000,11060000,59593,1047,82387322,1978.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + charcoal x1 @100o + dark_oak_wood x3 @25o,190.0,8594.0,ah,8594.0,8404.0,4423.2,1200.57,1286,10805143,29423,2082,247270892,99000.0,tx_stack_med,15,STALE-JUN25
lime_dye,2,green_dye x1 @781a + white_dye x1 @584a,1364.5,1875.0,ah,3750.0,2385.5,174.8,1192.74,4500,10734660,115827,1837,138151496,837.0,tx_stack_med,15,
brown_carpet,1,brown_dye x1 @1391a + black_carpet x1 @1547a,2937.5,5297.0,ah,5297.0,2359.5,80.3,1179.75,4500,10617750,20281,329,47853020,7187.0,tx_stack_med,15,
mangrove_sign,3,mangrove_planks x6 @1717a + stick x1 @5o,10307.0,6188.0,ah,18564.0,8257.0,80.1,1179.57,1286,10616143,3194,259,8790953,27922.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + acacia_wood x3 @50o,365.0,8594.0,ah,8594.0,8229.0,2254.5,1175.57,1286,10580143,29423,2082,242121867,99000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + oak_wood x3 @51o,367.7,8594.0,ah,8594.0,8226.3,2237.2,1175.19,1286,10576671,29423,2082,242042425,99000.0,tx_stack_med,15,STALE-JUN25
jukebox,1,mangrove_planks x8 @1717a + diamond x1 @5713a,19448.7,30000.0,ah,30000.0,10551.3,54.3,1172.37,1000,10551300,5808,1502,61281950,30000.0,tx_med,15,
polished_deepslate_stairs,4,polished_deepslate x6 @391a,2343.7,2344.0,ah,9376.0,7032.3,300.0,1172.05,1500,10548420,86064,1380,151306536,10000.0,tx_stack_med,15,
polished_deepslate_slab,6,polished_deepslate x3 @391a,1171.9,781.0,ah,4686.0,3514.1,299.9,1171.38,3000,10542420,55679,875,32610634,2554.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + jungle_log x3 @66o,413.0,8594.0,ah,8594.0,8181.0,1980.9,1168.71,1286,10518429,29423,2082,240709563,99000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + spruce_log x3 @72o,431.0,8594.0,ah,8594.0,8163.0,1894.0,1166.14,1286,10495286,29423,2082,240179949,99000.0,tx_stack_med,15,STALE-JUN25
coarse_dirt,4,dirt x2 @12o + gravel x2 @10o,44.0,1172.0,ah,4688.0,4644.0,10554.5,1161.0,2250,10449000,31654,587,36750294,1341.0,tx_stack_med,15,STALE-JUN25
blue_concrete_powder,8,blue_dye x1 @766a + sand x4 @312a + gravel x4 @10o,2055.6,1563.0,ah,12504.0,10448.4,508.3,1160.93,1000,10448380,42865,679,55983726,3479.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + oak_log x3 @85o,470.2,8594.0,ah,8594.0,8123.8,1727.8,1160.55,1286,10444911,29423,2082,239027156,99000.0,tx_stack_med,15,STALE-JUN25
wolf_armor,1,armadillo_scute x6 @512a,3073.0,10000.0,ah,10000.0,6927.0,225.4,1154.51,1500,10390560,743,743,5146791,10000.0,tx_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + dark_oak_log x3 @100o,515.0,8594.0,ah,8594.0,8079.0,1568.7,1154.14,1286,10387286,29423,2082,237708417,99000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + cherry_log x3 @128o,599.0,8594.0,ah,8594.0,7995.0,1334.7,1142.14,1286,10279286,29423,2082,235236885,99000.0,tx_stack_med,15,STALE-JUN25
white_concrete_powder,8,white_dye x1 @584a + sand x4 @312a + gravel x4 @10o,1873.5,1516.0,ah,12128.0,10254.5,547.3,1139.39,1000,10254480,82301,1360,105494245,1443.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + acacia_log x3 @142o,642.5,8594.0,ah,8594.0,7951.5,1237.6,1135.93,1286,10223357,29423,2082,233956984,99000.0,tx_stack_med,15,STALE-JUN25
oak_planks,4,oak_log x1 @85o,85.1,305.0,ah,1220.0,1134.9,1334.3,1134.94,9000,10214460,197728,3226,56102354,634.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + spruce_wood x3 @150o,665.0,8594.0,ah,8594.0,7929.0,1192.3,1132.71,1286,10194429,29423,2082,233294967,99000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + birch_log x3 @160o,695.0,8594.0,ah,8594.0,7899.0,1136.5,1128.43,1286,10155857,29423,2082,232412277,99000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + stripped_oak_wood x3 @167o,716.0,8594.0,ah,8594.0,7878.0,1100.3,1125.43,1286,10128857,29423,2082,231794394,99000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + stripped_dark_oak_wood x3 @191o,788.0,8594.0,ah,8594.0,7806.0,990.6,1115.14,1286,10036286,29423,2082,229675938,99000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + warped_stem x3 @201o,818.0,8594.0,ah,8594.0,7776.0,950.6,1110.86,1286,9997714,29423,2082,228793248,99000.0,tx_stack_med,15,STALE-JUN25
purple_wool,1,purple_dye x1 @781a + black_wool x1 @30o,811.0,3031.0,ah,3031.0,2220.0,273.7,1110.0,4500,9990000,48764,804,108256080,2980.0,tx_stack_med,15,STALE-JUN25
cyan_stained_glass,8,glass x8 @280o + cyan_dye x1 @50o,2290.0,1531.0,ah,12248.0,9958.0,434.8,1106.44,1000,9957990,102490,1624,127574299,3763.0,tx_stack_med,15,STALE-JUN25
yellow_carpet,1,yellow_dye x1 @312a + black_carpet x1 @1547a,1859.4,4063.0,ah,4063.0,2203.6,118.5,1101.81,4500,9916290,26178,446,57686364,3925.0,tx_stack_med,15,
spruce_wood,3,spruce_log x4 @72o,288.0,1563.0,ah,4689.0,4401.0,1528.1,1100.25,2250,9902250,32882,527,48237894,2169.0,tx_stack_med,15,
redstone_block,1,redstone x9 @361a,3247.9,12999.0,ah,12999.0,9751.1,300.2,1083.45,1000,9751080,154981,9687,1511232129,12999.0,tx_med,15,
orange_carpet,3,orange_wool x2 @4313a,8625.9,3594.0,ah,10782.0,2156.1,25.0,1078.05,4500,9702450,17395,282,12501787,15080.0,tx_stack_med,15,
bowl,4,warped_planks x3 @2049a,6147.2,2344.0,ah,9376.0,3228.8,52.5,1076.28,3000,9686550,5560,172,4488101,1000.0,tx_stack_med,15,
warped_slab,6,warped_planks x3 @2049a,6147.2,1547.0,ah,9282.0,3134.8,51.0,1044.95,3000,9404550,28142,458,14703491,38404.0,tx_stack_med,15,
torch,4,charcoal x1 @100o + stick x1 @5o,105.0,547.0,ah,2188.0,2083.0,1983.8,1041.5,4500,9373500,580034,10737,302052706,10000.0,tx_stack_med,15,STALE-JUN25
stone_brick_stairs,4,stone_bricks x6 @5o,30.0,1563.0,ah,6252.0,6222.0,20740.0,1037.0,1500,9333000,76148,1205,118448214,3898.0,tx_stack_med,15,STALE-JUN25
mossy_stone_brick_stairs,4,mossy_stone_bricks x6 @1047a,6281.3,3125.0,ah,12500.0,6218.7,99.0,1036.45,1500,9328080,7360,119,11442445,11298.0,tx_stack_med,15,
polished_basalt,4,basalt x4 @62a,250.0,1094.0,ah,4376.0,4126.0,1650.4,1031.5,2250,9283500,102307,1612,105529670,617.0,tx_stack_med,15,
honey_block,1,honey_bottle x4 @375o,1500.0,5625.0,ah,5625.0,4125.0,275.0,1031.25,2250,9281250,65103,7113,268549875,7684.0,tx_stack_med,15,STALE-JUN25
waxed_oxidized_copper_grate,1,oxidized_copper_grate x1 @9982a + honeycomb x1 @100o,10082.0,12141.0,ah,12141.0,2059.0,20.4,1029.5,4500,9265500,14840,278,30555560,8275.0,tx_stack_med,15,STALE-JUN25
blue_stained_glass,8,glass x8 @280o + blue_dye x1 @766a,3005.6,1531.0,ah,12248.0,9242.4,307.5,1026.93,1000,9242380,222329,3707,256856138,1465.0,tx_stack_med,15,STALE-JUN25
purple_stained_glass,8,glass x8 @280o + purple_dye x1 @781a,3021.0,1531.0,ah,12248.0,9227.0,305.4,1025.22,1000,9227000,222331,3629,256431017,2248.0,tx_stack_med,15,STALE-JUN25
copper_bulb,4,copper_block x3 @642o + blaze_rod x1 @400o + redstone x1 @361a,2686.9,1953.0,ah,7812.0,5125.1,190.7,1025.02,1800,9225216,55262,2415,70806095,20000.0,tx_stack_med,15,STALE-JUN25
light_gray_dye,1,azure_bluet x1 @1o,1.0,1023.0,ah,1023.0,1022.0,102200.0,1022.0,9000,9198000,41765,811,42683830,2644.0,tx_stack_med,15,STALE-JUN25
deepslate_brick_stairs,4,deepslate_bricks x6 @10o,60.0,1547.0,ah,6188.0,6128.0,10213.3,1021.33,1500,9192000,101277,1599,155156364,1629.0,tx_stack_med,15,STALE-JUN25
birch_wood,3,birch_log x4 @160o,640.0,1563.0,ah,4689.0,4049.0,632.7,1012.25,2250,9110250,4550,82,6140983,8630.0,tx_stack_med,15,STALE-JUN25
pink_wool,1,pink_dye x1 @141a + black_wool x1 @30o,170.6,2188.0,ah,2188.0,2017.4,1182.4,1008.69,4500,9078210,64510,1099,130141184,2369.0,tx_stack_med,15,STALE-JUN25
saddle,1,leather x3 @283o + iron_ingot x1 @170o,1019.0,5000.0,ah,5000.0,3981.0,390.7,995.25,2250,8957250,2081,2081,8284461,5000.0,tx_med,15,STALE-JUN25
torch,4,coal x1 @200o + stick x1 @5o,205.0,547.0,ah,2188.0,1983.0,967.3,991.5,4500,8923500,580034,10737,287551856,10000.0,tx_stack_med,15,STALE-JUN25
sea_lantern,1,prismarine_shard x4 @23o + prismarine_crystals x5 @75o,467.0,9375.0,ah,9375.0,8908.0,1907.5,989.78,1000,8908000,185042,6277,1648354136,60000.0,tx_stack_med,15,STALE-JUN25
lightning_rod,1,copper_ingot x3 @63o,189.0,3109.0,ah,3109.0,2920.0,1545.0,973.33,3000,8760000,15101,765,44094920,143000.0,tx_stack_med,15,STALE-JUN25
tripwire_hook,2,iron_ingot x1 @170o + stick x1 @5o + spruce_planks x1 @32o,207.0,1547.0,ah,3094.0,2887.0,1394.7,962.33,3000,8661000,90120,3150,130088220,50000.0,tx_stack_med,15,STALE-JUN25
tripwire_hook,2,iron_ingot x1 @170o + stick x1 @5o + acacia_planks x1 @45o,220.0,1547.0,ah,3094.0,2874.0,1306.4,958.0,3000,8622000,90120,3150,129502440,50000.0,tx_stack_med,15,STALE-JUN25
tripwire_hook,2,iron_ingot x1 @170o + stick x1 @5o + oak_planks x1 @52o,227.0,1547.0,ah,3094.0,2867.0,1263.0,955.67,3000,8601000,90120,3150,129187020,50000.0,tx_stack_med,15,STALE-JUN25
magenta_concrete_powder,8,magenta_dye x1 @155a + sand x4 @312a + gravel x4 @10o,1445.0,1250.0,ah,10000.0,8555.0,592.0,950.56,1000,8555000,21654,350,23156246,2068.0,tx_stack_med,15,STALE-JUN25
end_stone_brick_stairs,4,end_stone_bricks x6 @313a,1878.0,1875.0,ah,7500.0,5622.0,299.4,937.0,1500,8433000,5514,95,7749927,14000.0,tx_stack_med,15,
jungle_planks,4,jungle_log x1 @66o,66.0,250.0,ah,1000.0,934.0,1415.2,934.0,9000,8406000,26040,443,6080340,1418.0,tx_stack_med,15,STALE-JUN25
tripwire_hook,2,iron_ingot x1 @170o + stick x1 @5o + birch_planks x1 @156a,331.2,1547.0,ah,3094.0,2762.8,834.0,920.92,3000,8288250,90120,3150,124489515,50000.0,tx_stack_med,15,STALE-JUN25
polished_diorite_stairs,4,polished_diorite x6 @1172a,7031.3,3125.0,ah,12500.0,5468.7,77.8,911.45,1500,8203080,46494,751,63565667,5431.0,tx_stack_med,15,
dried_kelp,9,dried_kelp_block x1 @500o,500.0,156.0,ah,1404.0,904.0,180.8,904.0,9000,8136000,154520,2506,15520676,215.0,tx_stack_med,15,STALE-JUN25
quartz_stairs,4,quartz_pillar x6 @1600a,9600.0,3750.0,ah,15000.0,5400.0,56.2,900.0,1500,8100000,112652,1946,152080200,7936.0,tx_stack_med,15,
andesite,2,diorite x1 @1197a + cobblestone x1 @131a,1328.3,1563.0,ah,3126.0,1797.7,135.3,898.86,4500,8089740,96696,1683,86916167,1749.0,tx_stack_med,15,
warped_sign,3,warped_planks x6 @2049a + stick x1 @5o,12299.3,6188.0,ah,18564.0,6264.7,50.9,894.96,1286,8054614,10797,917,22546655,75000.0,tx_stack_med,15,STALE-JUN25
tripwire_hook,2,iron_ingot x1 @170o + stick x1 @5o + jungle_planks x1 @250a,425.0,1547.0,ah,3094.0,2669.0,628.0,889.67,3000,8007000,90120,3150,120265140,50000.0,tx_stack_med,15,STALE-JUN25
green_concrete_powder,8,green_dye x1 @781a + sand x4 @312a + gravel x4 @10o,2071.0,1250.0,ah,10000.0,7929.0,382.9,881.0,1000,7929000,57868,1062,57354422,3215.0,tx_stack_med,15,STALE-JUN25
jukebox,1,warped_planks x8 @2049a + diamond x1 @5713a,22105.1,30000.0,ah,30000.0,7894.9,35.7,877.21,1000,7894900,5808,1502,45853579,30000.0,tx_med,15,
raw_iron_block,1,raw_iron x9 @121o,1089.0,8953.0,ah,8953.0,7864.0,722.1,873.78,1000,7864000,9111,336,71648904,23000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + pale_oak_log x3 @781a,2558.0,8594.0,ah,8594.0,6036.0,236.0,862.29,1286,7760571,29423,2082,177597228,99000.0,tx_stack_med,15,STALE-JUN25
pale_moss_carpet,3,pale_moss_block x2 @1406a,2812.5,1511.0,ah,4533.0,1720.5,61.2,860.25,4500,7742250,17682,306,10140627,1889.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + crimson_hyphae x3 @800o,2615.0,8594.0,ah,8594.0,5979.0,228.6,854.14,1286,7687286,29423,2082,175920117,99000.0,tx_stack_med,15,STALE-JUN25
pink_stained_glass,8,glass x8 @280o + pink_dye x1 @141a,2380.6,1250.0,ah,10000.0,7619.4,320.1,846.6,1000,7619380,97750,1618,93099299,1695.0,tx_stack_med,15,STALE-JUN25
magenta_stained_glass,8,glass x8 @280o + magenta_dye x1 @155a,2395.0,1250.0,ah,10000.0,7605.0,317.5,845.0,1000,7605000,96906,1626,92121266,1538.0,tx_stack_med,15,STALE-JUN25
black_stained_glass_pane,8,glass_pane x8 @609a + black_dye x1 @90o,4962.0,1563.0,ah,12504.0,7542.0,152.0,838.0,1000,7542000,69233,1192,65269411,1419.0,tx_stack_med,15,STALE-JUN25
copper_trapdoor,1,copper_ingot x4 @63o,252.0,3594.0,ah,3594.0,3342.0,1326.2,835.5,2250,7519500,20902,369,69854484,3850.0,tx_stack_med,15,STALE-JUN25
magenta_stained_glass_pane,16,magenta_stained_glass x6 @1250a,7500.0,781.0,ah,12496.0,4996.0,66.6,832.67,1500,7494000,9289,176,2900490,2625.0,tx_stack_med,15,
pink_stained_glass_pane,8,glass_pane x8 @609a + pink_dye x1 @141a,5012.6,1563.0,ah,12504.0,7491.4,149.5,832.38,1000,7491380,12512,200,11716518,2699.0,tx_stack_med,15,
light_blue_concrete_powder,8,light_blue_dye x1 @1247a + sand x4 @312a + gravel x4 @10o,2537.0,1250.0,ah,10000.0,7463.0,294.2,829.22,1000,7463000,24360,389,22724835,4518.0,tx_stack_med,15,STALE-JUN25
magenta_wool,1,magenta_dye x1 @155a + black_wool x1 @30o,185.0,1843.0,ah,1843.0,1658.0,896.2,829.0,4500,7461000,50126,817,83108908,2397.0,tx_med,15,STALE-JUN25
cobbled_deepslate_stairs,4,cobbled_deepslate x6 @10o,60.0,1250.0,ah,5000.0,4940.0,8233.3,823.33,1500,7410000,27854,475,34399690,1510.0,tx_stack_med,15,STALE-JUN25
red_sandstone,1,red_sand x4 @253o,1012.0,4297.0,ah,4297.0,3285.0,324.6,821.24,2250,7391160,12869,210,42274150,4280.0,tx_stack_med,15,STALE-JUN25
tripwire_hook,2,iron_ingot x1 @170o + stick x1 @5o + bamboo_planks x1 @469a,644.0,1547.0,ah,3094.0,2450.0,380.4,816.67,3000,7350000,90120,3150,110397000,50000.0,tx_stack_med,15,STALE-JUN25
glass_bottle,3,glass x3 @280o,840.0,1094.0,ah,3282.0,2442.0,290.7,814.0,3000,7326000,220067,3619,179134538,790.0,tx_stack_med,15,STALE-JUN25
hopper,1,iron_ingot x5 @170o + chest x1 @558a,1408.2,6250.0,ah,6250.0,4841.8,343.8,806.96,1500,7262655,870368,32414,4214121671,3552.0,tx_med,15,STALE-JUN25
bamboo_planks,2,bamboo_block x1 @133o,133.0,469.0,ah,938.0,805.0,605.3,805.0,9000,7245000,124927,1994,50283118,622.0,tx_stack_med,15,
composter,1,spruce_slab x7 @94a,656.2,6250.0,ah,6250.0,5593.8,852.4,799.11,1286,7191964,97830,4192,547236562,22000.0,tx_med,15,
white_stained_glass,8,glass x8 @280o + white_dye x1 @584a,2823.5,1250.0,ah,10000.0,7176.5,254.2,797.39,1000,7176480,434788,6964,390030923,1352.0,tx_stack_med,15,STALE-JUN25
waxed_oxidized_cut_copper,4,waxed_oxidized_copper x4 @4685a,18739.2,5469.0,ah,21876.0,3136.8,16.7,784.19,2250,7057710,25413,462,19928620,5614.0,tx_stack_med,15,
composter,1,acacia_slab x7 @109a,765.7,6250.0,ah,6250.0,5484.3,716.3,783.48,1286,7051294,97830,4192,536532982,22000.0,tx_med,15,
cherry_fence_gate,1,stick x4 @5o + cherry_planks x2 @781a,1582.5,6250.0,ah,6250.0,4667.5,294.9,777.92,1500,7001250,4454,93,20789045,20000.0,tx_stack_med,15,STALE-JUN25
green_stained_glass,8,glass x8 @280o + green_dye x1 @781a,3021.0,1250.0,ah,10000.0,6979.0,231.0,775.44,1000,6979000,163885,2666,142969177,3412.0,tx_stack_med,15,STALE-JUN25
bucket,1,iron_ingot x3 @170o,510.0,2813.0,ah,2813.0,2303.0,451.6,767.67,3000,6909000,70599,5624,162589497,4708.0,tx_stack_med,15,STALE-JUN25
blue_dye,1,cornflower x1 @1o,1.0,766.0,ah,766.0,765.0,76500.0,765.0,9000,6885000,161011,2833,123173415,1202.0,tx_stack_med,15,STALE-JUN25
spruce_fence,3,spruce_planks x4 @32o + stick x2 @5o,138.0,1563.0,ah,4689.0,4551.0,3297.8,758.5,1500,6826500,207028,4528,314061476,20000.0,tx_stack_med,15,STALE-JUN25
tripwire_hook,2,iron_ingot x1 @170o + stick x1 @5o + pale_oak_planks x1 @655a,829.9,1547.0,ah,3094.0,2264.1,272.8,754.69,3000,6792180,90120,3150,102018544,50000.0,tx_stack_med,15,STALE-JUN25
polished_tuff_stairs,4,polished_tuff x6 @1852a,11109.7,3906.0,ah,15624.0,4514.3,40.6,752.39,1500,6771510,20324,322,22937362,4207.0,tx_stack_med,15,
oak_fence,3,oak_planks x4 @52o + stick x2 @5o,218.0,1563.0,ah,4689.0,4471.0,2050.9,745.17,1500,6706500,77374,1518,115313051,19382.0,tx_stack_med,15,STALE-JUN25
blue_dye,1,lapis_lazuli x1 @22o,22.0,766.0,ah,766.0,744.0,3381.8,744.0,9000,6696000,161011,2833,119792184,1202.0,tx_stack_med,15,STALE-JUN25
composter,1,dark_oak_slab x7 @156a,1092.0,6250.0,ah,6250.0,5158.0,472.3,736.86,1286,6631714,97830,4192,504607140,22000.0,tx_med,15,
dark_oak_stairs,4,dark_oak_planks x6 @1041a,6245.3,2656.0,ah,10624.0,4378.7,70.1,729.78,1500,6567990,50792,823,55600225,8728.0,tx_stack_med,15,
oak_pressure_plate,1,oak_planks x2 @52o,104.0,1563.0,ah,1563.0,1459.0,1402.9,729.5,4500,6565500,20136,530,29378424,15000.0,tx_stack_med,15,STALE-JUN25
red_carpet,1,red_dye x1 @156a + black_carpet x1 @1547a,1702.9,3141.0,ah,3141.0,1438.1,84.5,719.06,4500,6471540,151635,2511,218069326,2567.0,tx_stack_med,15,
cherry_stairs,4,cherry_planks x6 @781a,4687.5,2250.0,ah,9000.0,4312.5,92.0,718.75,1500,6468750,21829,377,23534391,7695.0,tx_stack_med,15,
waxed_cut_copper,1,cut_copper x1 @5000a + honeycomb x1 @100o,5100.0,6531.0,ah,6531.0,1431.0,28.1,715.5,4500,6439500,5504,123,7876224,25299.0,tx_stack_med,15,STALE-JUN25
